check,contract_code,ts_event,contract_delivery_period,option_strike_price,ex_style,opt_term,option_expiry_date,put_price,call_price,close
1,TFO,2026-05-05,2026-09,60.0,E,M,2026-08-26,0,,94.07
1,TFO,2026-05-05,2026-09,75.0,E,M,2026-08-26,0,3.4,94.07
1,TFO,2026-05-05,2026-09,100.0,E,M,2026-08-26,0,2.1,94.07
1,TFO,2026-05-05,2026-09,125.0,E,M,2026-08-26,0,1.4,94.07
1,TFO,2026-05-05,2026-09,200.0,E,M,2026-08-26,0,0.53,94.07
1,TFO,2026-05-05,2026-10,30.0,E,M,2026-09-25,,0,93.6
1,TFO,2026-05-05,2026-10,33.0,E,M,2026-09-25,,0,93.6
1,TFO,2026-05-05,2026-10,35.0,E,M,2026-09-25,,0,93.6
1,TFO,2026-05-05,2026-10,40.0,E,M,2026-09-25,4.425,0,93.6
1,TFO,2026-05-05,2026-10,50.0,E,M,2026-09-25,0,8.75,93.6
1,TFO,2026-05-05,2026-10,55.0,E,M,2026-09-25,0,6.43,93.6
1,TFO,2026-05-05,2026-10,60.0,E,M,2026-09-25,0,5.5,93.6
1,TFO,2026-05-05,2026-10,65.0,E,M,2026-09-25,0,,93.6
1,TFO,2026-05-05,2026-10,70.0,E,M,2026-09-25,0,4.8,93.6
1,TFO,2026-05-05,2026-10,75.0,E,M,2026-09-25,0,,93.6
1,TFO,2026-05-05,2026-10,80.0,E,M,2026-09-25,0,,93.6
1,TFO,2026-05-05,2026-11,50.0,E,M,2026-10-27,0,,92.84
1,TFO,2026-05-05,2026-11,70.0,E,M,2026-10-27,0,,92.84
1,TFO,2026-05-05,2026-11,75.0,E,M,2026-10-27,0,,92.84
1,TFO,2026-05-05,2026-11,80.0,E,M,2026-10-27,0,,92.84
1,TFO,2026-05-05,2026-11,100.0,E,M,2026-10-27,0,,92.84
1,TFO,2026-05-05,2026-12,30.0,E,M,2026-11-26,,0,93.1
1,TFO,2026-05-05,2026-12,33.0,E,M,2026-11-26,,0,93.1
1,TFO,2026-05-05,2026-12,35.0,E,M,2026-11-26,,0,93.1
1,TFO,2026-05-05,2026-12,50.0,E,M,2026-11-26,0,,93.1
1,TFO,2026-05-05,2026-12,60.0,E,M,2026-11-26,0,,93.1
1,TFO,2026-05-05,2026-12,70.0,E,M,2026-11-26,0,,93.1
1,TFO,2026-05-05,2026-12,75.0,E,M,2026-11-26,0,,93.1
1,TFO,2026-05-05,2026-12,80.0,E,M,2026-11-26,0,,93.1
1,TFO,2026-05-05,2026-12,100.0,E,M,2026-11-26,0,,93.1
1,TFO,2026-05-05,2027-01,25.0,E,M,2026-12-24,0.59,0,93.195
1,TFO,2026-05-05,2027-01,35.0,E,M,2026-12-24,3.37,0,93.195
1,TFO,2026-05-05,2027-01,40.0,E,M,2026-12-24,,0,93.195
1,TFO,2026-05-05,2027-01,43.0,E,M,2026-12-24,0,11.25,93.195
1,TFO,2026-05-05,2027-01,45.0,E,M,2026-12-24,,0,93.195
1,TFO,2026-05-05,2027-01,50.0,E,M,2026-12-24,0,,93.195
1,TFO,2026-05-05,2027-01,55.0,E,M,2026-12-24,0,8.725,93.195
1,TFO,2026-05-05,2027-01,60.0,E,M,2026-12-24,0,,93.195
1,TFO,2026-05-05,2027-01,65.0,E,M,2026-12-24,0,7.14,93.195
1,TFO,2026-05-05,2027-01,75.0,E,M,2026-12-24,0,,93.195
1,TFO,2026-05-05,2027-01,85.0,E,M,2026-12-24,0,4.72,93.195
2,TFO,2026-05-05,2027-02,25.0,E,M,2027-01-27,1.685,0,91.55
2,TFO,2026-05-05,2027-02,35.0,E,M,2027-01-27,8.665,0,91.55
1,TFO,2026-05-05,2027-02,50.0,E,M,2027-01-27,0,,91.55
2,TFO,2026-05-05,2027-02,55.0,E,M,2027-01-27,0,18.9,91.55
2,TFO,2026-05-05,2027-02,65.0,E,M,2027-01-27,0,15.54,91.55
1,TFO,2026-05-05,2027-02,75.0,E,M,2027-01-27,0,,91.55
1,TFO,2026-05-05,2027-03,30.0,E,M,2027-02-24,,0,44.09
1,TFO,2026-05-05,2027-03,35.0,E,M,2027-02-24,,0,44.09
1,TFO,2026-05-05,2027-03,45.0,E,M,2027-02-24,0,,44.09
1,TFO,2026-05-05,2027-03,50.0,E,M,2027-02-24,0,,44.09
1,TFO,2026-05-05,2027-03,60.0,E,M,2027-02-24,0,,44.09
1,TFO,2026-05-05,2027-03,75.0,E,M,2027-02-24,0,,44.09
1,TFO,2026-05-05,2027-03,100.0,E,M,2027-02-24,0,,44.09
1,TFO,2026-05-06,2026-06,30.0,E,M,2026-05-27,0.1,0,87.81
2,TFO,2026-05-06,2026-06,33.0,E,M,2026-05-27,0.47500000000000003,0,87.81
1,TFO,2026-05-06,2026-06,34.0,E,M,2026-05-27,0.395,0,87.81
2,TFO,2026-05-06,2026-06,35.0,E,M,2026-05-27,0.9299999999999999,0,87.81
1,TFO,2026-05-06,2026-06,36.0,E,M,2026-05-27,0.8,0,87.81
2,TFO,2026-05-06,2026-06,37.0,E,M,2026-05-27,1.83,0,87.81
1,TFO,2026-05-06,2026-06,38.0,E,M,2026-05-27,1.2,0,87.81
2,TFO,2026-05-06,2026-06,39.0,E,M,2026-05-27,2.415,0,87.81
3,TFO,2026-05-06,2026-06,40.0,E,M,2026-05-27,3.38,0,87.81
1,TFO,2026-05-06,2026-06,41.0,E,M,2026-05-27,2.33,0,87.81
2,TFO,2026-05-06,2026-06,42.0,E,M,2026-05-27,2.85,4.5,87.81
2,TFO,2026-05-06,2026-06,43.0,E,M,2026-05-27,3.075,2.79,87.81
3,TFO,2026-05-06,2026-06,44.0,E,M,2026-05-27,3.675,5.57,87.81
4,TFO,2026-05-06,2026-06,45.0,E,M,2026-05-27,8.01,6.25,87.81
2,TFO,2026-05-06,2026-06,46.0,E,M,2026-05-27,0,6.9,87.81
3,TFO,2026-05-06,2026-06,47.0,E,M,2026-05-27,4.7,4.8,87.81
1,TFO,2026-05-06,2026-06,48.0,E,M,2026-05-27,0,1.62,87.81
3,TFO,2026-05-06,2026-06,50.0,E,M,2026-05-27,8.79,3.995,87.81
1,TFO,2026-05-06,2026-06,51.0,E,M,2026-05-27,0,,87.81
2,TFO,2026-05-06,2026-06,55.0,E,M,2026-05-27,0,2.2750000000000004,87.81
2,TFO,2026-05-06,2026-06,60.0,E,M,2026-05-27,0,1.5699999999999998,87.81
2,TFO,2026-05-06,2026-06,65.0,E,M,2026-05-27,0,1.1,87.81
1,TFO,2026-05-06,2026-06,70.0,E,M,2026-05-27,0,0.51,87.81
2,TFO,2026-05-06,2026-06,80.0,E,M,2026-05-27,0,0.2,87.81
1,TFO,2026-05-06,2026-07,28.0,E,M,2026-06-26,0.16,0,88.305
1,TFO,2026-05-06,2026-07,30.0,E,M,2026-06-26,0.225,0,88.305
1,TFO,2026-05-06,2026-07,32.0,E,M,2026-06-26,,0,88.305
1,TFO,2026-05-06,2026-07,33.0,E,M,2026-06-26,0.85,0,88.305
1,TFO,2026-05-06,2026-07,34.0,E,M,2026-06-26,0.675,0,88.305
2,TFO,2026-05-06,2026-07,35.0,E,M,2026-06-26,2.15,0,88.305
1,TFO,2026-05-06,2026-07,37.0,E,M,2026-06-26,1.625,0,88.305
2,TFO,2026-05-06,2026-07,38.0,E,M,2026-06-26,3.9250000000000003,0,88.305
1,TFO,2026-05-06,2026-07,40.0,E,M,2026-06-26,2.875,0,88.305
2,TFO,2026-05-06,2026-07,42.0,E,M,2026-06-26,4.23,0,88.305
1,TFO,2026-05-06,2026-07,44.0,E,M,2026-06-26,5.275,0,88.305
2,TFO,2026-05-06,2026-07,45.0,E,M,2026-06-26,7.135,4.89,88.305
3,TFO,2026-05-06,2026-07,50.0,E,M,2026-06-26,11.0,0,88.305
1,TFO,2026-05-06,2026-07,55.0,E,M,2026-06-26,0,2.7,88.305
2,TFO,2026-05-06,2026-07,60.0,E,M,2026-06-26,0,4.08,88.305
1,TFO,2026-05-06,2026-07,65.0,E,M,2026-06-26,0,1.3,88.305
1,TFO,2026-05-06,2026-07,70.0,E,M,2026-06-26,0,,88.305
1,TFO,2026-05-06,2026-08,31.5,E,M,2026-07-27,0.895,0,88.27000000000001
1,TFO,2026-05-06,2026-08,32.0,E,M,2026-07-27,,0,88.27000000000001
2,TFO,2026-05-06,2026-08,35.0,E,M,2026-07-27,1.8,0,88.27000000000001
1,TFO,2026-05-06,2026-08,40.0,E,M,2026-07-27,3.825,0,88.27000000000001
2,TFO,2026-05-06,2026-08,45.0,E,M,2026-07-27,0,0,88.27000000000001
2,TFO,2026-05-06,2026-08,50.0,E,M,2026-07-27,0,0,88.27000000000001
2,TFO,2026-05-06,2026-08,55.0,E,M,2026-07-27,0,3.485,88.27000000000001
1,TFO,2026-05-06,2026-08,60.0,E,M,2026-07-27,0,,88.27000000000001
2,TFO,2026-05-06,2026-08,70.0,E,M,2026-07-27,0,2.0,88.27000000000001
1,TFO,2026-05-06,2026-09,25.0,E,M,2026-08-26,0.2,0,88.245
1,TFO,2026-05-06,2026-09,28.0,E,M,2026-08-26,,0,88.245
1,TFO,2026-05-06,2026-09,35.0,E,M,2026-08-26,,0,88.245
1,TFO,2026-05-06,2026-09,40.0,E,M,2026-08-26,,0,88.245
1,TFO,2026-05-06,2026-09,42.0,E,M,2026-08-26,0,8.04,88.245
2,TFO,2026-05-06,2026-09,45.0,E,M,2026-08-26,0,0,88.245
2,TFO,2026-05-06,2026-09,50.0,E,M,2026-08-26,0,5.76,88.245
2,TFO,2026-05-06,2026-09,55.0,E,M,2026-08-26,0,3.5,88.245
1,TFO,2026-05-06,2026-09,60.0,E,M,2026-08-26,0,,88.245
1,TFO,2026-05-06,2026-09,70.0,E,M,2026-08-26,0,,88.245
1,TFO,2026-05-06,2026-10,35.0,E,M,2026-09-25,,0,87.28999999999999
1,TFO,2026-05-06,2026-10,40.0,E,M,2026-09-25,,0,87.28999999999999
1,TFO,2026-05-06,2026-10,45.0,E,M,2026-09-25,0,,87.28999999999999
1,TFO,2026-05-06,2026-10,50.0,E,M,2026-09-25,0,,87.28999999999999
1,TFO,2026-05-06,2026-10,60.0,E,M,2026-09-25,0,,87.28999999999999
1,TFO,2026-05-06,2026-10,70.0,E,M,2026-09-25,0,,87.28999999999999
1,TFO,2026-05-06,2026-11,50.0,E,M,2026-10-27,0,,86.12
1,TFO,2026-05-06,2026-11,70.0,E,M,2026-10-27,0,,86.12
1,TFO,2026-05-06,2026-12,35.0,E,M,2026-11-26,,0,86.25999999999999
1,TFO,2026-05-06,2026-12,45.0,E,M,2026-11-26,0,,86.25999999999999
1,TFO,2026-05-06,2026-12,50.0,E,M,2026-11-26,0,,86.25999999999999
1,TFO,2026-05-06,2026-12,60.0,E,M,2026-11-26,0,,86.25999999999999
1,TFO,2026-05-06,2026-12,70.0,E,M,2026-11-26,0,,86.25999999999999
1,TFO,2026-05-06,2027-01,35.0,E,M,2026-12-24,,0,86.125
1,TFO,2026-05-06,2027-01,40.0,E,M,2026-12-24,,0,86.125
1,TFO,2026-05-06,2027-01,50.0,E,M,2026-12-24,0,,86.125
1,TFO,2026-05-06,2027-01,55.0,E,M,2026-12-24,0,,86.125
1,TFO,2026-05-06,2027-01,60.0,E,M,2026-12-24,0,,86.125
1,TFO,2026-05-06,2027-01,65.0,E,M,2026-12-24,0,,86.125
1,TFO,2026-05-06,2027-01,70.0,E,M,2026-12-24,0,,86.125
1,TFO,2026-05-06,2027-01,75.0,E,M,2026-12-24,0,3.85,86.125
1,TFO,2026-05-06,2027-02,35.0,E,M,2027-01-27,,0,82.75999999999999
1,TFO,2026-05-06,2027-02,50.0,E,M,2027-01-27,0,,82.75999999999999
1,TFO,2026-05-06,2027-02,55.0,E,M,2027-01-27,0,,82.75999999999999
1,TFO,2026-05-06,2027-02,65.0,E,M,2027-01-27,0,,82.75999999999999
1,TFO,2026-05-06,2027-03,35.0,E,M,2027-02-24,,0,82.15
1,TFO,2026-05-06,2027-03,45.0,E,M,2027-02-24,0,,82.15
1,TFO,2026-05-06,2027-03,50.0,E,M,2027-02-24,0,,82.15
1,TFO,2026-05-06,2027-03,60.0,E,M,2027-02-24,0,,82.15
1,TFO,2026-05-07,2026-06,25.0,E,M,2026-05-27,0.035,0,89.565
2,TFO,2026-05-07,2026-06,30.0,E,M,2026-05-27,0.15000000000000002,0,89.565
1,TFO,2026-05-07,2026-06,34.0,E,M,2026-05-27,0.26,0,89.565
2,TFO,2026-05-07,2026-06,35.0,E,M,2026-05-27,0.75,0,89.565
1,TFO,2026-05-07,2026-06,37.0,E,M,2026-05-27,0.65,0,89.565
2,TFO,2026-05-07,2026-06,38.0,E,M,2026-05-27,1.78,0,89.565
1,TFO,2026-05-07,2026-06,39.0,E,M,2026-05-27,1.3,0,89.565
2,TFO,2026-05-07,2026-06,40.0,E,M,2026-05-27,1.56,0,89.565
2,TFO,2026-05-07,2026-06,42.0,E,M,2026-05-27,2.6,4.0,89.565
2,TFO,2026-05-07,2026-06,43.0,E,M,2026-05-27,3.08,3.5,89.565
3,TFO,2026-05-07,2026-06,44.0,E,M,2026-05-27,3.7,6.35,89.565
2,TFO,2026-05-07,2026-06,45.0,E,M,2026-05-27,4.2,2.875,89.565
2,TFO,2026-05-07,2026-06,46.0,E,M,2026-05-27,0,2.6,89.565
1,TFO,2026-05-07,2026-06,47.0,E,M,2026-05-27,0,2.35,89.565
3,TFO,2026-05-07,2026-06,48.0,E,M,2026-05-27,8.38,4.16,89.565
3,TFO,2026-05-07,2026-06,50.0,E,M,2026-05-27,8.0,3.3449999999999998,89.565
1,TFO,2026-05-07,2026-06,52.0,E,M,2026-05-27,0,1.3,89.565
2,TFO,2026-05-07,2026-06,55.0,E,M,2026-05-27,0,1.995,89.565
1,TFO,2026-05-07,2026-06,60.0,E,M,2026-05-27,0,0.63,89.565
1,TFO,2026-05-07,2026-06,61.0,E,M,2026-05-27,0,,89.565
2,TFO,2026-05-07,2026-06,65.0,E,M,2026-05-27,0,0.8200000000000001,89.565
1,TFO,2026-05-07,2026-06,70.0,E,M,2026-05-27,0,0.355,89.565
1,TFO,2026-05-07,2026-06,75.0,E,M,2026-05-27,0,0.225,89.565
1,TFO,2026-05-07,2026-06,85.0,E,M,2026-05-27,0,0.13,89.565
1,TFO,2026-05-07,2026-07,24.0,E,M,2026-06-26,0.06,0,90.9
1,TFO,2026-05-07,2026-07,25.0,E,M,2026-06-26,,0,90.9
1,TFO,2026-05-07,2026-07,30.0,E,M,2026-06-26,0.245,0,90.9
2,TFO,2026-05-07,2026-07,33.0,E,M,2026-06-26,0.615,0,90.9
1,TFO,2026-05-07,2026-07,34.0,E,M,2026-06-26,0,,90.9
2,TFO,2026-05-07,2026-07,35.0,E,M,2026-06-26,1.99,0,90.9
1,TFO,2026-05-07,2026-07,37.0,E,M,2026-06-26,1.65,0,90.9
1,TFO,2026-05-07,2026-07,38.0,E,M,2026-06-26,1.9,0,90.9
2,TFO,2026-05-07,2026-07,40.0,E,M,2026-06-26,3.075,6.45,90.9
1,TFO,2026-05-07,2026-07,43.0,E,M,2026-06-26,4.5,0,90.9
1,TFO,2026-05-07,2026-07,44.0,E,M,2026-06-26,5.325,0,90.9
2,TFO,2026-05-07,2026-07,45.0,E,M,2026-06-26,6.1,4.55,90.9
1,TFO,2026-05-07,2026-07,47.0,E,M,2026-06-26,0,4.075,90.9
1,TFO,2026-05-07,2026-07,50.0,E,M,2026-06-26,0,3.3,90.9
1,TFO,2026-05-07,2026-07,55.0,E,M,2026-06-26,0,2.47,90.9
2,TFO,2026-05-07,2026-07,60.0,E,M,2026-06-26,0,3.85,90.9
2,TFO,2026-05-07,2026-07,65.0,E,M,2026-06-26,0,2.925,90.9
1,TFO,2026-05-07,2026-07,70.0,E,M,2026-06-26,0,1.115,90.9
1,TFO,2026-05-07,2026-07,75.0,E,M,2026-06-26,0,,90.9
1,TFO,2026-05-07,2026-07,80.0,E,M,2026-06-26,0,,90.9
1,TFO,2026-05-07,2026-07,85.0,E,M,2026-06-26,0,,90.9
1,TFO,2026-05-07,2026-07,100.0,E,M,2026-06-26,0,,90.9
1,TFO,2026-05-07,2026-08,29.0,E,M,2026-07-27,,0,88.89
1,TFO,2026-05-07,2026-08,30.0,E,M,2026-07-27,,0,88.89
1,TFO,2026-05-07,2026-08,33.0,E,M,2026-07-27,,0,88.89
1,TFO,2026-05-07,2026-08,34.0,E,M,2026-07-27,0,,88.89
1,TFO,2026-05-07,2026-08,35.0,E,M,2026-07-27,,0,88.89
1,TFO,2026-05-07,2026-08,40.0,E,M,2026-07-27,,0,88.89
1,TFO,2026-05-07,2026-08,45.0,E,M,2026-07-27,0,5.59,88.89
1,TFO,2026-05-07,2026-08,50.0,E,M,2026-07-27,0,,88.89
1,TFO,2026-05-07,2026-08,55.0,E,M,2026-07-27,0,,88.89
1,TFO,2026-05-07,2026-08,60.0,E,M,2026-07-27,0,2.925,88.89
1,TFO,2026-05-07,2026-08,65.0,E,M,2026-07-27,0,,88.89
1,TFO,2026-05-07,2026-08,75.0,E,M,2026-07-27,0,,88.89
1,TFO,2026-05-07,2026-08,80.0,E,M,2026-07-27,0,,88.89
1,TFO,2026-05-07,2026-08,85.0,E,M,2026-07-27,0,,88.89
1,TFO,2026-05-07,2026-08,100.0,E,M,2026-07-27,0,,88.89
1,TFO,2026-05-07,2026-09,25.0,E,M,2026-08-26,,0,88.39
1,TFO,2026-05-07,2026-09,29.0,E,M,2026-08-26,,0,88.39
1,TFO,2026-05-07,2026-09,30.0,E,M,2026-08-26,,0,88.39
1,TFO,2026-05-07,2026-09,33.0,E,M,2026-08-26,,0,88.39
1,TFO,2026-05-07,2026-09,35.0,E,M,2026-08-26,,0,88.39
1,TFO,2026-05-07,2026-09,38.0,E,M,2026-08-26,3.52,0,88.39
1,TFO,2026-05-07,2026-09,40.0,E,M,2026-08-26,,0,88.39
1,TFO,2026-05-07,2026-09,45.0,E,M,2026-08-26,0,6.34,88.39
1,TFO,2026-05-07,2026-09,50.0,E,M,2026-08-26,0,,88.39
1,TFO,2026-05-07,2026-09,55.0,E,M,2026-08-26,0,,88.39
1,TFO,2026-05-07,2026-09,60.0,E,M,2026-08-26,0,,88.39
1,TFO,2026-05-07,2026-09,65.0,E,M,2026-08-26,0,3.07,88.39
1,TFO,2026-05-07,2026-09,75.0,E,M,2026-08-26,0,,88.39
1,TFO,2026-05-07,2026-09,80.0,E,M,2026-08-26,0,,88.39
1,TFO,2026-05-07,2026-09,85.0,E,M,2026-08-26,0,,88.39
1,TFO,2026-05-07,2026-09,100.0,E,M,2026-08-26,0,,88.39
1,TFO,2026-05-07,2026-10,30.0,E,M,2026-09-25,,0,89.87
1,TFO,2026-05-07,2026-10,35.0,E,M,2026-09-25,,0,89.87
1,TFO,2026-05-07,2026-10,40.0,E,M,2026-09-25,,0,89.87
1,TFO,2026-05-07,2026-10,44.0,E,M,2026-09-25,0,7.3,89.87
1,TFO,2026-05-07,2026-10,45.0,E,M,2026-09-25,0,,89.87
1,TFO,2026-05-07,2026-10,50.0,E,M,2026-09-25,0,5.315,89.87
1,TFO,2026-05-07,2026-10,55.0,E,M,2026-09-25,0,4.4,89.87
1,TFO,2026-05-07,2026-10,60.0,E,M,2026-09-25,0,,89.87
1,TFO,2026-05-07,2026-10,65.0,E,M,2026-09-25,0,,89.87
1,TFO,2026-05-07,2026-10,70.0,E,M,2026-09-25,0,3.0,89.87
1,TFO,2026-05-07,2026-10,75.0,E,M,2026-09-25,0,2.625,89.87
1,TFO,2026-05-07,2026-11,75.0,E,M,2026-10-27,0,,86.89
1,TFO,2026-05-07,2026-12,30.0,E,M,2026-11-26,,0,86.095
1,TFO,2026-05-07,2026-12,35.0,E,M,2026-11-26,,0,86.095
1,TFO,2026-05-07,2026-12,45.0,E,M,2026-11-26,0,,86.095
1,TFO,2026-05-07,2026-12,60.0,E,M,2026-11-26,0,,86.095
1,TFO,2026-05-07,2026-12,75.0,E,M,2026-11-26,0,,86.095
1,TFO,2026-05-07,2027-01,25.0,E,M,2026-12-24,,0,86.35
1,TFO,2026-05-07,2027-01,35.0,E,M,2026-12-24,,0,86.35
1,TFO,2026-05-07,2027-01,40.0,E,M,2026-12-24,,0,86.35
1,TFO,2026-05-07,2027-01,50.0,E,M,2026-12-24,0,,86.35
1,TFO,2026-05-07,2027-01,60.0,E,M,2026-12-24,0,,86.35
1,TFO,2026-05-07,2027-01,65.0,E,M,2026-12-24,0,,86.35
1,TFO,2026-05-07,2027-02,25.0,E,M,2027-01-27,,0,85.71000000000001
1,TFO,2026-05-07,2027-02,35.0,E,M,2027-01-27,,0,85.71000000000001
1,TFO,2026-05-07,2027-02,50.0,E,M,2027-01-27,0,,85.71000000000001
1,TFO,2026-05-07,2027-02,65.0,E,M,2027-01-27,0,,85.71000000000001
1,TFO,2026-05-07,2027-03,15.0,E,M,2027-02-24,,0,82.08000000000001
1,TFO,2026-05-07,2027-03,25.0,E,M,2027-02-24,,0,82.08000000000001
1,TFO,2026-05-07,2027-03,35.0,E,M,2027-02-24,,0,82.08000000000001
1,TFO,2026-05-07,2027-03,50.0,E,M,2027-02-24,0,,82.08000000000001
1,TFO,2026-05-07,2027-03,60.0,E,M,2027-02-24,0,,82.08000000000001
1,TFO,2026-05-07,2027-04,50.0,E,M,2027-03-25,0,,37.07
1,TFO,2026-05-08,2026-06,33.0,E,M,2026-05-27,0.15,0,87.46000000000001
2,TFO,2026-05-08,2026-06,35.0,E,M,2026-05-27,0.63,0,87.46000000000001
1,TFO,2026-05-08,2026-06,36.0,E,M,2026-05-27,0.4,0,87.46000000000001
1,TFO,2026-05-08,2026-06,37.0,E,M,2026-05-27,0.515,0,87.46000000000001
1,TFO,2026-05-08,2026-06,39.0,E,M,2026-05-27,0.95,0,87.46000000000001
2,TFO,2026-05-08,2026-06,40.0,E,M,2026-05-27,2.8,0,87.46000000000001
2,TFO,2026-05-08,2026-06,41.0,E,M,2026-05-27,3.25,0,87.46000000000001
1,TFO,2026-05-08,2026-06,42.0,E,M,2026-05-27,2.2,0,87.46000000000001
1,TFO,2026-05-08,2026-06,43.0,E,M,2026-05-27,2.73,0,87.46000000000001
1,TFO,2026-05-08,2026-06,44.0,E,M,2026-05-27,3.28,0,87.46000000000001
4,TFO,2026-05-08,2026-06,45.0,E,M,2026-05-27,7.75,6.035,87.46000000000001
1,TFO,2026-05-08,2026-06,46.0,E,M,2026-05-27,0,,87.46000000000001
1,TFO,2026-05-08,2026-06,48.0,E,M,2026-05-27,0,2.235,87.46000000000001
3,TFO,2026-05-08,2026-06,50.0,E,M,2026-05-27,7.45,3.5,87.46000000000001
2,TFO,2026-05-08,2026-06,55.0,E,M,2026-05-27,0,2.225,87.46000000000001
2,TFO,2026-05-08,2026-06,60.0,E,M,2026-05-27,0,1.38,87.46000000000001
1,TFO,2026-05-08,2026-06,61.0,E,M,2026-05-27,0,,87.46000000000001
2,TFO,2026-05-08,2026-06,65.0,E,M,2026-05-27,0,0.915,87.46000000000001
2,TFO,2026-05-08,2026-06,75.0,E,M,2026-05-27,0,0.47,87.46000000000001
1,TFO,2026-05-08,2026-07,25.0,E,M,2026-06-26,,0,87.66499999999999
1,TFO,2026-05-08,2026-07,30.0,E,M,2026-06-26,0.18,0,87.66499999999999
2,TFO,2026-05-08,2026-07,33.0,E,M,2026-06-26,0.9650000000000001,0,87.66499999999999
1,TFO,2026-05-08,2026-07,34.0,E,M,2026-06-26,,0,87.66499999999999
1,TFO,2026-05-08,2026-07,35.0,E,M,2026-06-26,0.84,0,87.66499999999999
1,TFO,2026-05-08,2026-07,35.5,E,M,2026-06-26,,0,87.66499999999999
1,TFO,2026-05-08,2026-07,36.0,E,M,2026-06-26,1.1,0,87.66499999999999
1,TFO,2026-05-08,2026-07,37.0,E,M,2026-06-26,,0,87.66499999999999
1,TFO,2026-05-08,2026-07,38.0,E,M,2026-06-26,,0,87.66499999999999
1,TFO,2026-05-08,2026-07,40.0,E,M,2026-06-26,,0,87.66499999999999
1,TFO,2026-05-08,2026-07,44.0,E,M,2026-06-26,,0,87.66499999999999
1,TFO,2026-05-08,2026-07,45.0,E,M,2026-06-26,0,,87.66499999999999
1,TFO,2026-05-08,2026-07,50.0,E,M,2026-06-26,0,,87.66499999999999
1,TFO,2026-05-08,2026-07,55.0,E,M,2026-06-26,0,2.6,87.66499999999999
